"id","date","time","sex","age","stimulus","stimulus_gender","iq","perceived_iq","perceived_attractiveness"
"19",2018-06-17,14:05:59,"Female",29,"CF0026_1110_NE.jpg","Female",120,112,"6"
"19",2018-06-17,14:05:59,"Female",29,"CF0027_1110_NE.jpg","Female",96,96,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0028_1100_NE.jpg","Female",83,88,"1"
"19",2018-06-17,14:05:59,"Female",29,"CF0029_1100_NE.jpg","Female",92,92,"2"
"19",2018-06-17,14:05:59,"Female",29,"CF0030_1100_NE.jpg","Female",95,95,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0031_1100_NE.jpg","Female",110,110,"2"
"19",2018-06-17,14:05:59,"Female",29,"CF0032_1100_NE.jpg","Female",96,95,"5"
"19",2018-06-17,14:05:59,"Female",29,"CF0033_1100_NE.jpg","Female",107,148,"6"
"19",2018-06-17,14:05:59,"Female",29,"CF0034_1100_NE.jpg","Female",109,98,"3"
"19",2018-06-17,14:05:59,"Female",29,"CF0035_1100_NE.jpg","Female",89,91,"7"
"19",2018-06-17,14:05:59,"Female",29,"CF0035_1101_NE.jpg","Female",87,70,"3"
"19",2018-06-17,14:05:59,"Female",29,"CF0036_1100_NE.jpg","Female",98,98,"3"
"19",2018-06-17,14:05:59,"Female",29,"CF0037_1100_NE.jpg","Female",119,119,"6"
"19",2018-06-17,14:05:59,"Female",29,"CF0038_1110_NE.jpg","Female",113,113,"6"
"19",2018-06-17,14:05:59,"Female",29,"CF0039_1110_NE.jpg","Female",102,109,"6"
"19",2018-06-17,14:05:59,"Female",29,"CF0040_1110_NE.jpg","Female",111,111,"2"
"19",2018-06-17,14:05:59,"Female",29,"CF0041_1100_NE.jpg","Female",97,98,"5"
"19",2018-06-17,14:05:59,"Female",29,"CF0042_1100_NE.jpg","Female",109,104,"3"
"19",2018-06-17,14:05:59,"Female",29,"CF0043_1100_NE.jpg","Female",105,105,"3"
"19",2018-06-17,14:05:59,"Female",29,"CF0044_1100_NE.jpg","Female",99,82,"7"
"19",2018-06-17,14:05:59,"Female",29,"CF0045_1110_NE.jpg","Female",93,104,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0046_1100_NE.jpg","Female",108,108,"1"
"19",2018-06-17,14:05:59,"Female",29,"CF0048_1101_NE.jpg","Female",106,128,"1"
"19",2018-06-17,14:05:59,"Female",29,"CF0049_1100_NE.jpg","Female",100,106,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0050_1100_NE.jpg","Female",87,107,"7"
"19",2018-06-17,14:05:59,"Female",29,"CF0051_1100_NE.jpg","Female",101,101,"7"
"19",2018-06-17,14:05:59,"Female",29,"CF0052_1100_NE.jpg","Female",109,129,"2"
"19",2018-06-17,14:05:59,"Female",29,"CF0053_1100_NE.jpg","Female",95,96,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0054_1100_NE.jpg","Female",108,125,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0055_1100_NE.jpg","Female",110,122,"2"
"19",2018-06-17,14:05:59,"Female",29,"CF0056_1110_NE.jpg","Female",102,102,"1"
"19",2018-06-17,14:05:59,"Female",29,"CF0057_1100_NE.jpg","Female",102,68,"4"
"19",2018-06-17,14:05:59,"Female",29,"CF0058_1100_NE.jpg","Female",116,116,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0001_1100_NE.jpg","Male",100,111,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0002_1100_NE.jpg","Male",104,104,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0003_1101_NE.jpg","Male",113,113,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0004_1100_NE.jpg","Male",98,96,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0005_1100_NE.jpg","Male",106,118,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0006_1110_NE.jpg","Male",99,99,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0007_1100_NE.jpg","Male",83,83,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0008_1100_NE.jpg","Male",83,114,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0009_1100_NE.jpg","Male",93,81,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0010_1100_NE.jpg","Male",92,92,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0011_1100_NE.jpg","Male",92,92,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0012_1101_NE.jpg","Male",90,90,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0013_1111_NE.jpg","Male",110,110,"5"
"19",2018-06-17,14:05:59,"Female",29,"CM0014_1101_NE.jpg","Male",96,96,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0015_1100_NE.jpg","Male",104,91,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0016_1100_NE.jpg","Male",92,114,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0017_1100_NE.jpg","Male",91,91,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0018_1110_NE.jpg","Male",88,68,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0019_1110_NE.jpg","Male",90,65,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0020_1110_NE.jpg","Male",110,110,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0021_1100_NE.jpg","Male",88,88,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0021_1101_NE.jpg","Male",106,106,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0022_1110_NE.jpg","Male",115,107,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0023_1101_NE.jpg","Male",98,98,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0024_1110_NE.jpg","Male",103,103,"5"
"19",2018-06-17,14:05:59,"Female",29,"CM0025_1100_NE.jpg","Male",110,109,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0026_1100_NE.jpg","Male",98,98,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0027_1101_NE.jpg","Male",88,88,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0028_1100_NE.jpg","Male",102,102,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0029_1100_NE.jpg","Male",99,99,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0030_1100_NE.jpg","Male",95,95,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0031_1100_NE.jpg","Male",115,113,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0033_1100_NE.jpg","Male",103,107,"3"
"19",2018-06-17,14:05:59,"Female",29,"CM0034_1111_NE.jpg","Male",111,92,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0035_1100_NE.jpg","Male",105,71,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0037_1110_NE.jpg","Male",87,87,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0038_1100_NE.jpg","Male",91,68,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0039_1100_NE.jpg","Male",102,120,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0040_1100_NE.jpg","Male",91,100,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0041_1100_NE.jpg","Male",91,77,"2"
"19",2018-06-17,14:05:59,"Female",29,"CM0042_1100_NE.jpg","Male",92,92,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0043_1100_NE.jpg","Male",98,81,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0044_1100_NE.jpg","Male",73,73,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0045_1100_NE.jpg","Male",107,97,"7"
"19",2018-06-17,14:05:59,"Female",29,"CM0046_1100_NE.jpg","Male",94,116,"4"
"19",2018-06-17,14:05:59,"Female",29,"CM0047_1100_NE.jpg","Male",84,84,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0048_1100_NE.jpg","Male",82,74,"1"
"19",2018-06-17,14:05:59,"Female",29,"CM0050_1100_NE.jpg","Male",108,92,"6"
"19",2018-06-17,14:05:59,"Female",29,"CM0051_1100_NE.jpg","Male",86,101,"7"
