"id","date","time","sex","age","stimulus","stimulus_gender","iq","perceived_iq","perceived_attractiveness"
"27",2018-06-17,13:48:48,"Male",26,"CM0002_1100_NE.jpg","Male",104,87,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0003_1101_NE.jpg","Male",92,92,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0004_1100_NE.jpg","Male",103,103,"3"
"27",2018-06-17,13:48:48,"Male",26,"CM0005_1100_NE.jpg","Male",101,101,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0006_1110_NE.jpg","Male",116,116,"3"
"27",2018-06-17,13:48:48,"Male",26,"CM0007_1100_NE.jpg","Male",100,52,"3"
"27",2018-06-17,13:48:48,"Male",26,"CM0008_1100_NE.jpg","Male",102,102,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0009_1100_NE.jpg","Male",110,84,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0010_1100_NE.jpg","Male",95,120,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0011_1100_NE.jpg","Male",95,95,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0012_1101_NE.jpg","Male",103,113,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0013_1111_NE.jpg","Male",109,109,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0014_1101_NE.jpg","Male",102,135,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0015_1100_NE.jpg","Male",105,130,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0016_1100_NE.jpg","Male",92,92,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0017_1100_NE.jpg","Male",94,94,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0018_1110_NE.jpg","Male",105,105,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0019_1110_NE.jpg","Male",104,115,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0020_1110_NE.jpg","Male",85,92,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0021_1100_NE.jpg","Male",117,117,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0021_1101_NE.jpg","Male",97,109,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0022_1110_NE.jpg","Male",93,70,"3"
"27",2018-06-17,13:48:48,"Male",26,"CM0023_1101_NE.jpg","Male",83,83,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0024_1110_NE.jpg","Male",93,93,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0025_1100_NE.jpg","Male",123,123,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0026_1100_NE.jpg","Male",92,106,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0027_1101_NE.jpg","Male",104,112,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0028_1100_NE.jpg","Male",109,146,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0029_1100_NE.jpg","Male",114,110,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0030_1100_NE.jpg","Male",89,86,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0031_1100_NE.jpg","Male",91,91,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0033_1100_NE.jpg","Male",103,103,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0034_1111_NE.jpg","Male",97,97,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0035_1100_NE.jpg","Male",94,94,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0037_1110_NE.jpg","Male",104,104,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0038_1100_NE.jpg","Male",104,104,"7"
"27",2018-06-17,13:48:48,"Male",26,"CM0039_1100_NE.jpg","Male",104,88,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0040_1100_NE.jpg","Male",76,76,"4"
"27",2018-06-17,13:48:48,"Male",26,"CM0041_1100_NE.jpg","Male",116,116,"1"
"27",2018-06-17,13:48:48,"Male",26,"CM0042_1100_NE.jpg","Male",115,92,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0043_1100_NE.jpg","Male",85,80,"3"
"27",2018-06-17,13:48:48,"Male",26,"CM0044_1100_NE.jpg","Male",109,109,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0045_1100_NE.jpg","Male",111,108,"2"
"27",2018-06-17,13:48:48,"Male",26,"CM0046_1100_NE.jpg","Male",92,35,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0047_1100_NE.jpg","Male",111,111,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0048_1100_NE.jpg","Male",102,102,"5"
"27",2018-06-17,13:48:48,"Male",26,"CM0050_1100_NE.jpg","Male",109,109,"6"
"27",2018-06-17,13:48:48,"Male",26,"CM0051_1100_NE.jpg","Male",101,101,"1"
