"id","date","time","sex","age","stimulus","stimulus_gender","iq","perceived_iq","perceived_attractiveness"
"04",2018-06-25,13:10:23,"Female",25,"CM0005_1100_NE.jpg","Male",104,104,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0006_1110_NE.jpg","Male",99,81,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0007_1100_NE.jpg","Male",106,130,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0008_1100_NE.jpg","Male",100,100,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0009_1100_NE.jpg","Male",92,92,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0010_1100_NE.jpg","Male",104,104,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0011_1100_NE.jpg","Male",94,94,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0012_1101_NE.jpg","Male",103,103,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0013_1111_NE.jpg","Male",105,63,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0014_1101_NE.jpg","Male",86,111,"7"
"04",2018-06-25,13:10:23,"Female",25,"CM0015_1100_NE.jpg","Male",90,90,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0016_1100_NE.jpg","Male",104,94,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0017_1100_NE.jpg","Male",90,79,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0018_1110_NE.jpg","Male",97,109,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0019_1110_NE.jpg","Male",99,99,"7"
"04",2018-06-25,13:10:23,"Female",25,"CM0020_1110_NE.jpg","Male",79,93,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0021_1100_NE.jpg","Male",103,113,"4"
"04",2018-06-25,13:10:23,"Female",25,"CM0021_1101_NE.jpg","Male",95,98,"4"
"04",2018-06-25,13:10:23,"Female",25,"CM0022_1110_NE.jpg","Male",103,103,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0023_1101_NE.jpg","Male",114,116,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0024_1110_NE.jpg","Male",86,114,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0025_1100_NE.jpg","Male",100,100,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0026_1100_NE.jpg","Male",107,107,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0027_1101_NE.jpg","Male",94,94,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0028_1100_NE.jpg","Male",97,97,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0029_1100_NE.jpg","Male",112,112,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0030_1100_NE.jpg","Male",95,95,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0031_1100_NE.jpg","Male",112,112,"4"
"04",2018-06-25,13:10:23,"Female",25,"CM0033_1100_NE.jpg","Male",115,115,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0034_1111_NE.jpg","Male",92,105,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0035_1100_NE.jpg","Male",94,69,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0037_1110_NE.jpg","Male",108,97,"5"
"04",2018-06-25,13:10:23,"Female",25,"CM0038_1100_NE.jpg","Male",98,98,"6"
"04",2018-06-25,13:10:23,"Female",25,"CM0039_1100_NE.jpg","Male",103,104,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0040_1100_NE.jpg","Male",86,63,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0041_1100_NE.jpg","Male",92,53,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0042_1100_NE.jpg","Male",97,78,"4"
"04",2018-06-25,13:10:23,"Female",25,"CM0043_1100_NE.jpg","Male",102,102,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0044_1100_NE.jpg","Male",98,98,"3"
"04",2018-06-25,13:10:23,"Female",25,"CM0045_1100_NE.jpg","Male",95,95,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0046_1100_NE.jpg","Male",87,72,"1"
"04",2018-06-25,13:10:23,"Female",25,"CM0047_1100_NE.jpg","Male",106,106,"4"
"04",2018-06-25,13:10:23,"Female",25,"CM0048_1100_NE.jpg","Male",98,98,"2"
"04",2018-06-25,13:10:23,"Female",25,"CM0050_1100_NE.jpg","Male",91,78,"7"
"04",2018-06-25,13:10:23,"Female",25,"CM0051_1100_NE.jpg","Male",94,95,"4"
